const,SquareFootage,NumBedrooms,IsLuxury
1.0,1849.91,3,1
1.0,906.3,4,1
1.0,1236.55,3,1
1.0,795.85,4,0
1.0,871.97,3,0
1.0,550.0,2,0
1.0,1645.35,2,0
1.0,1105.34,2,0
1.0,813.53,5,1
1.0,1740.6,5,1
1.0,612.75,4,0
1.0,1027.16,4,1
1.0,1629.25,2,1
1.0,982.41,3,1
1.0,550.0,4,1
1.0,1159.75,3,0
1.0,1070.43,1,0
1.0,1070.92,3,0
1.0,550.0,2,1
1.0,1085.41,4,1
1.0,1226.32,5,0
1.0,550.0,3,0
1.0,1396.24,4,1
1.0,1475.33,2,0
1.0,1116.13,5,1
1.0,759.96,3,1
1.0,550.0,3,0
1.0,1185.79,4,1
1.0,1403.27,1,1
1.0,550.0,1,0
1.0,762.42,4,0
1.0,550.0,4,0
1.0,1255.41,4,1
1.0,573.29,2,1
1.0,550.0,3,0
1.0,641.69,5,1
1.0,914.69,2,0
1.0,1666.6,3,1
1.0,1471.77,2,1
1.0,2043.27,2,1
1.0,683.73,4,0
1.0,550.0,4,0
1.0,1647.78,4,1
1.0,835.7,3,1
1.0,1345.5,3,1
1.0,1139.21,4,1
1.0,1484.71,3,1
1.0,1196.62,2,0
1.0,647.66,2,0
1.0,1487.78,3,1
1.0,1095.74,4,1
1.0,1535.89,1,1
1.0,757.44,3,1
1.0,616.33,3,0
1.0,1158.16,5,0
1.0,711.33,4,0
1.0,725.24,1,0
1.0,1429.04,4,0
1.0,1280.95,5,1
1.0,666.73,2,0
1.0,926.04,1,0
1.0,1107.73,2,0
1.0,1662.92,1,0
1.0,550.0,2,0
1.0,1249.1,2,1
1.0,550.0,2,0
1.0,1290.48,4,0
1.0,1212.91,4,0
1.0,1027.76,4,1
1.0,1310.42,4,0
1.0,550.0,3,0
1.0,1368.13,3,1
1.0,550.0,2,0
1.0,882.39,5,1
1.0,1576.36,2,0
1.0,550.0,4,0
1.0,1366.75,2,0
1.0,599.43,3,0
1.0,807.17,2,1
1.0,1427.49,4,1
1.0,550.0,4,0
1.0,608.48,3,1
1.0,642.05,2,0
1.0,763.2,3,0
1.0,1317.59,4,1
1.0,550.0,3,0
1.0,1596.29,3,1
1.0,1001.01,4,1
1.0,1516.79,4,1
1.0,1528.0,4,1
1.0,1393.96,4,1
1.0,1242.05,1,0
1.0,550.0,3,0
1.0,1152.37,4,1
1.0,1066.26,4,0
1.0,896.2,2,0
1.0,1450.22,3,1
1.0,550.0,4,1
1.0,1568.42,2,0
1.0,610.36,1,0
1.0,1391.84,3,0
1.0,851.0,4,1
1.0,550.0,3,1
1.0,550.0,3,0
1.0,1160.99,4,0
1.0,1327.5,4,0
1.0,1123.12,4,1
1.0,550.0,1,0
1.0,729.32,3,1
1.0,712.47,3,0
1.0,1418.84,3,1
1.0,1448.76,2,1
1.0,1082.47,5,1
1.0,678.96,3,0
1.0,1288.75,4,1
1.0,734.27,2,0
1.0,786.27,3,1
1.0,1094.17,2,0
1.0,1594.84,3,1
1.0,1251.06,1,0
1.0,870.74,3,1
1.0,550.0,3,1
1.0,1264.65,3,1
1.0,1303.24,2,1
1.0,1486.33,2,1
1.0,550.0,3,0
1.0,808.49,4,1
1.0,592.36,4,1
1.0,855.78,3,1
1.0,1648.03,4,1
1.0,1064.85,1,1
1.0,1024.17,2,0
1.0,812.28,2,0
1.0,904.71,4,1
1.0,695.01,1,0
1.0,1539.94,3,1
1.0,1615.82,2,0
1.0,1928.33,5,0
1.0,576.38,4,0
1.0,550.0,3,1
1.0,1765.19,1,0
1.0,550.0,3,1
1.0,1633.13,4,1
1.0,1317.76,4,1
1.0,550.0,2,0
1.0,1356.3,3,0
1.0,694.21,3,1
1.0,752.37,3,1
1.0,981.06,4,1
1.0,1946.47,2,1
1.0,593.12,2,0
1.0,550.0,2,0
1.0,1124.01,3,1
1.0,1346.33,3,1
1.0,1237.47,3,1
1.0,1569.85,2,0
1.0,709.19,2,0
1.0,1473.19,1,0
1.0,796.96,1,0
1.0,550.0,3,0
1.0,1372.58,4,1
1.0,1535.57,2,0
1.0,1261.69,3,1
1.0,1216.19,3,0
1.0,723.29,3,1
1.0,550.0,2,0
1.0,1328.23,4,1
1.0,785.79,3,0
1.0,1679.32,3,1
1.0,1316.02,1,0
1.0,550.5,3,0
1.0,797.1,2,0
1.0,550.0,3,0
1.0,1008.98,2,0
1.0,1176.34,2,1
1.0,879.97,1,0
1.0,1383.05,2,0
1.0,917.46,3,0
1.0,993.27,5,1
1.0,550.0,4,1
1.0,581.91,1,1
1.0,550.0,3,0
1.0,1677.82,3,1
1.0,1604.33,3,0
1.0,682.2,3,1
1.0,1233.94,3,1
1.0,960.83,2,0
1.0,550.0,3,1
1.0,1538.8,2,1
1.0,550.0,1,0
1.0,550.0,3,0
1.0,1045.55,2,0
1.0,731.76,3,0
1.0,709.95,2,0
1.0,629.62,4,0
1.0,1210.5,3,1
1.0,550.0,4,0
1.0,1774.77,1,0
1.0,934.87,2,1
1.0,576.58,3,1
1.0,550.0,2,0
1.0,942.19,3,0
1.0,550.0,5,1
1.0,1293.6,2,1
1.0,1169.91,5,1
1.0,550.0,4,1
1.0,1521.72,4,1
1.0,1606.97,4,1
1.0,1493.17,4,0
1.0,1903.55,3,0
1.0,1617.38,2,1
1.0,550.0,3,0
1.0,554.35,3,0
1.0,1441.96,4,0
1.0,638.75,4,1
1.0,1133.59,2,1
1.0,550.0,2,0
1.0,1295.36,3,1
1.0,1011.04,4,1
1.0,550.0,3,0
1.0,1039.85,4,1
1.0,1976.75,3,0
1.0,797.2,2,1
1.0,550.0,2,0
1.0,1164.5,3,1
1.0,1659.0,4,1
1.0,1336.19,4,0
1.0,550.0,2,0
1.0,1770.71,3,1
1.0,550.0,3,0
1.0,1125.46,4,1
1.0,937.7,3,0
1.0,1661.48,3,0
1.0,1214.53,2,1
1.0,2018.97,3,1
1.0,550.0,2,0
1.0,1016.55,4,1
1.0,1425.25,4,1
1.0,616.19,3,0
1.0,1427.72,4,1
1.0,1779.61,3,1
1.0,823.48,2,0
1.0,1659.9,4,0
1.0,1146.53,4,1
1.0,871.35,3,0
1.0,1713.06,3,1
1.0,1554.09,4,1
1.0,880.52,3,0
1.0,1339.34,5,1
1.0,898.34,3,1
1.0,1619.5,4,1
1.0,1099.92,3,1
1.0,1998.75,4,1
1.0,739.52,2,0
1.0,790.88,2,1
1.0,776.64,3,1
1.0,550.0,4,1
1.0,693.68,5,1
1.0,1592.82,3,1
1.0,586.15,2,0
1.0,1771.08,2,1
1.0,740.01,3,0
1.0,550.0,1,1
1.0,923.29,1,0
1.0,1217.26,4,1
1.0,1297.12,4,0
1.0,1428.66,2,1
1.0,577.84,2,0
1.0,1154.18,3,1
1.0,1088.51,2,0
1.0,760.55,1,0
1.0,786.48,1,0
1.0,1259.6,2,1
1.0,1010.31,3,0
1.0,1376.46,1,0
1.0,566.8,4,1
1.0,651.31,3,1
1.0,1405.06,2,1
1.0,1364.11,2,0
1.0,782.21,5,1
1.0,550.0,4,0
1.0,672.57,4,0
1.0,1644.05,2,1
1.0,909.16,4,0
1.0,1003.05,3,0
1.0,1714.27,3,1
1.0,550.0,2,0
1.0,596.69,2,0
1.0,1007.39,2,1
1.0,984.45,2,0
1.0,740.4,4,1
1.0,1821.84,3,1
1.0,1252.06,2,0
1.0,1103.52,2,1
1.0,1396.49,3,0
1.0,993.55,2,0
1.0,1179.33,2,1
1.0,1644.34,2,1
1.0,1545.84,2,0
1.0,1736.87,4,1
1.0,1567.15,2,1
1.0,1162.96,3,1
1.0,853.27,3,0
1.0,850.46,4,1
1.0,1126.88,3,1
1.0,1484.12,4,1
1.0,550.0,3,0
1.0,878.64,2,1
1.0,931.09,3,0
1.0,1569.34,2,1
1.0,1544.14,3,1
1.0,1264.09,4,1
1.0,939.55,3,1
1.0,1158.98,3,0
1.0,550.0,3,0
1.0,550.0,2,0
1.0,740.51,2,0
1.0,1030.28,4,1
1.0,1559.54,3,1
1.0,550.0,3,1
1.0,597.48,3,1
1.0,1653.37,3,0
1.0,1297.31,4,1
1.0,1111.09,4,0
1.0,591.18,1,0
1.0,550.0,4,0
1.0,675.85,3,0
1.0,550.0,4,0
1.0,1291.17,6,1
1.0,586.83,3,0
1.0,550.0,3,0
1.0,1182.5,2,0
1.0,1563.94,4,1
1.0,1551.51,2,0
1.0,634.61,5,1
1.0,550.0,3,0
1.0,1025.55,1,0
1.0,1010.84,4,1
1.0,1332.75,2,0
1.0,550.0,4,0
1.0,1065.11,4,0
1.0,654.74,1,0
1.0,683.26,2,0
1.0,1469.8,2,1
1.0,639.73,1,0
1.0,1428.66,4,0
1.0,550.0,2,0
1.0,1472.34,2,0
1.0,1556.12,2,1
1.0,915.01,3,0
1.0,922.13,4,1
1.0,550.0,3,1
1.0,646.13,3,0
1.0,641.56,4,1
1.0,1158.48,3,0
1.0,749.4,1,0
1.0,1018.85,3,0
1.0,1838.44,3,0
1.0,638.03,3,0
1.0,690.17,2,0
1.0,550.0,4,0
1.0,860.91,3,1
1.0,550.0,2,0
1.0,1501.57,3,1
1.0,935.67,2,0
1.0,1401.07,3,1
1.0,1434.14,2,1
1.0,1906.63,5,1
1.0,897.39,3,1
1.0,1316.55,2,1
1.0,1079.7,3,0
1.0,819.25,4,0
1.0,1476.09,3,1
1.0,1600.25,4,1
1.0,1521.66,4,0
1.0,1831.13,4,1
1.0,550.0,4,0
1.0,835.07,2,0
1.0,1386.17,3,1
1.0,711.62,5,1
1.0,2206.31,3,1
1.0,550.0,1,1
1.0,1008.1,2,0
1.0,550.0,5,0
1.0,818.58,1,0
1.0,930.04,3,1
1.0,550.0,3,0
1.0,550.0,3,0
1.0,550.0,3,0
1.0,1412.23,2,0
1.0,1215.45,3,0
1.0,2336.4,3,1
1.0,1579.72,4,1
1.0,550.0,2,0
1.0,1036.98,3,1
1.0,1095.56,4,0
1.0,1508.69,2,1
1.0,692.76,2,0
1.0,936.93,3,0
1.0,937.88,3,0
1.0,641.65,3,0
1.0,1217.68,4,1
1.0,975.39,3,1
1.0,579.94,3,0
1.0,2299.19,2,1
1.0,1158.05,4,1
1.0,926.68,1,0
1.0,550.0,4,0
1.0,1050.59,4,0
1.0,878.26,2,1
1.0,550.0,3,0
1.0,659.38,3,0
1.0,1078.68,3,0
1.0,985.8,3,1
1.0,671.5,3,0
1.0,1418.33,3,1
1.0,774.1,4,1
1.0,959.9,4,1
1.0,1193.45,3,1
1.0,1641.08,3,1
1.0,905.37,3,1
1.0,985.36,3,1
1.0,550.0,3,1
1.0,1068.77,3,1
1.0,1381.63,3,0
1.0,907.07,3,1
1.0,913.84,4,1
1.0,1375.35,3,0
1.0,1211.19,4,0
1.0,799.4,3,0
1.0,940.83,4,1
1.0,550.0,3,0
1.0,550.0,5,1
1.0,1149.79,2,0
1.0,1772.98,3,1
1.0,550.0,3,0
1.0,1030.2,2,0
1.0,932.75,4,0
1.0,774.44,3,1
1.0,1620.01,2,0
1.0,1336.78,3,1
1.0,1189.28,4,1
1.0,1384.13,4,0
1.0,1135.3,4,1
1.0,1199.21,2,1
1.0,636.72,3,1
1.0,1527.26,3,1
1.0,896.07,2,1
1.0,1456.69,4,1
1.0,1915.74,5,1
1.0,550.0,3,0
1.0,1408.19,2,0
1.0,550.0,2,1
1.0,726.52,3,0
1.0,1340.98,2,0
1.0,1581.99,4,1
1.0,550.0,3,0
1.0,550.0,3,1
1.0,1485.68,4,1
1.0,680.49,2,0
1.0,890.77,3,0
1.0,1263.37,4,1
1.0,910.35,3,0
1.0,1136.5,4,1
1.0,1244.67,3,1
1.0,666.6,1,0
1.0,1887.43,1,0
1.0,807.07,2,0
1.0,776.78,3,0
1.0,945.15,1,0
1.0,1006.87,3,1
1.0,694.38,2,0
1.0,1787.89,4,1
1.0,858.39,3,1
1.0,550.0,2,0
1.0,1400.76,3,1
1.0,1045.36,3,1
1.0,550.0,3,0
1.0,550.0,3,0
1.0,685.34,2,0
1.0,550.0,2,1
1.0,2282.45,5,1
1.0,1103.76,2,1
1.0,1573.4,1,0
1.0,1106.25,4,1
1.0,1044.97,5,1
1.0,788.63,1,0
1.0,1729.98,2,0
1.0,1008.86,2,1
1.0,1116.92,3,1
1.0,1003.91,4,0
1.0,1056.57,2,1
1.0,1302.95,3,0
1.0,1093.65,3,1
1.0,751.96,4,0
1.0,1463.04,3,1
1.0,550.0,3,0
1.0,884.98,2,0
1.0,594.91,3,0
1.0,550.0,3,1
1.0,1043.84,3,0
1.0,1115.97,5,0
1.0,941.5,3,0
1.0,644.91,1,0
1.0,1161.42,4,1
1.0,954.7,3,1
1.0,1124.19,3,1
1.0,1513.03,4,0
1.0,550.0,2,0
1.0,981.82,3,1
1.0,1214.64,3,1
1.0,1227.8,4,1
1.0,1123.61,4,1
1.0,1367.23,4,0
1.0,550.0,2,1
1.0,1024.61,2,1
1.0,2105.87,2,1
1.0,1807.96,3,1
1.0,1084.07,3,1
1.0,609.92,1,0
1.0,971.19,4,1
1.0,1838.25,2,1
1.0,1001.09,2,0
1.0,643.83,2,0
1.0,1285.27,3,0
1.0,550.0,3,0
1.0,550.0,5,1
1.0,1077.59,2,0
1.0,766.24,5,1
1.0,1405.73,4,1
1.0,1090.75,3,1
1.0,1136.32,4,1
1.0,781.49,3,0
1.0,1963.55,3,1
1.0,1373.91,3,1
1.0,1140.04,1,0
1.0,962.42,3,0
1.0,1070.66,4,1
1.0,550.0,2,0
1.0,550.0,3,1
1.0,1363.32,3,1
1.0,1561.99,4,1
1.0,675.02,4,1
1.0,1082.21,4,0
1.0,653.9,2,0
1.0,550.0,4,0
1.0,1639.69,4,0
1.0,550.0,4,0
1.0,1325.96,3,1
1.0,550.0,1,0
1.0,1098.27,2,1
1.0,1594.37,3,1
1.0,1152.94,2,1
1.0,550.0,3,0
1.0,550.0,2,0
1.0,1286.44,3,1
1.0,550.0,2,0
1.0,550.0,3,1
1.0,1446.72,4,1
1.0,1657.28,3,1
1.0,1311.71,3,0
1.0,550.0,3,0
1.0,550.0,1,1
1.0,744.84,3,0
1.0,550.0,5,1
1.0,900.88,3,0
1.0,1477.74,5,1
1.0,571.26,2,0
1.0,743.12,3,0
1.0,1510.55,2,1
1.0,1116.97,3,0
1.0,550.0,1,1
1.0,1210.53,3,1
1.0,1089.99,5,1
1.0,550.0,3,0
1.0,707.65,3,0
1.0,695.32,2,0
1.0,770.63,4,1
1.0,1262.26,4,1
1.0,1312.86,3,0
1.0,550.0,3,0
1.0,1553.08,3,0
1.0,1380.6,2,0
1.0,977.85,1,0
1.0,550.0,2,0
1.0,1334.19,1,0
1.0,736.17,3,0
1.0,928.34,2,1
1.0,597.29,4,0
1.0,1532.66,4,1
1.0,595.56,1,0
1.0,604.56,1,0
1.0,862.32,1,0
1.0,816.02,1,0
1.0,1725.96,4,1
1.0,862.03,4,0
1.0,1220.33,3,0
1.0,550.0,3,0
1.0,1320.61,4,1
1.0,550.0,3,0
1.0,1476.34,4,1
1.0,851.23,3,0
1.0,1017.24,3,0
1.0,1526.53,6,1
1.0,1159.89,2,0
1.0,930.27,6,1
1.0,1526.32,3,0
1.0,1359.74,4,1
1.0,550.0,2,0
1.0,1161.41,4,0
1.0,739.21,3,1
1.0,550.0,1,0
1.0,1407.32,4,1
1.0,1658.33,3,1
1.0,582.18,5,1
1.0,550.0,4,1
1.0,1999.62,4,1
1.0,891.51,5,1
1.0,550.0,5,0
1.0,550.0,1,0
1.0,754.45,4,1
1.0,883.95,3,0
1.0,550.0,1,0
1.0,811.29,1,0
1.0,1575.99,2,1
1.0,1244.05,3,0
1.0,550.0,1,0
1.0,1964.38,3,1
1.0,628.95,2,0
1.0,897.55,3,0
1.0,878.12,2,0
1.0,1352.5,5,1
1.0,762.24,3,0
1.0,1176.95,4,1
1.0,1344.58,4,1
1.0,864.47,4,1
1.0,550.0,1,1
1.0,1620.23,4,1
1.0,561.54,2,0
1.0,902.42,5,0
1.0,550.0,1,0
1.0,935.84,5,1
1.0,550.0,4,0
1.0,1285.87,4,1
1.0,550.0,3,1
1.0,764.78,2,0
1.0,550.0,3,1
1.0,1236.22,3,0
1.0,1577.81,2,0
1.0,802.63,4,1
1.0,818.83,4,1
1.0,550.0,3,0
1.0,1597.38,4,1
1.0,1255.55,4,1
1.0,843.91,4,1
1.0,550.0,2,0
1.0,1663.86,3,1
1.0,550.0,4,1
1.0,706.05,3,0
1.0,891.53,3,0
1.0,796.53,4,0
1.0,1472.7,2,0
1.0,550.0,4,1
1.0,1298.5,3,1
1.0,673.84,3,0
1.0,980.67,4,1
1.0,1485.13,3,0
1.0,550.0,2,0
1.0,1382.35,2,0
1.0,1416.23,4,1
1.0,550.0,2,1
1.0,1059.87,2,0
1.0,1564.82,3,1
1.0,2122.29,5,1
1.0,550.0,2,0
1.0,1392.66,3,1
1.0,1573.25,2,0
1.0,808.5,3,1
1.0,550.0,4,0
1.0,769.22,3,1
1.0,1115.74,2,1
1.0,1792.24,4,1
1.0,1648.24,3,0
1.0,1646.74,3,1
1.0,676.08,1,0
1.0,1219.04,4,1
1.0,550.0,1,1
1.0,676.7,3,0
1.0,1418.88,2,0
1.0,1837.05,4,0
1.0,1463.95,3,0
1.0,1681.2,3,1
1.0,1287.98,3,1
1.0,652.27,3,0
1.0,1628.7,4,0
1.0,550.0,2,0
1.0,1196.63,3,0
1.0,839.67,3,0
1.0,927.64,3,1
1.0,656.16,4,1
1.0,936.56,2,0
1.0,1406.82,2,1
1.0,853.67,3,1
1.0,1781.54,3,1
1.0,695.98,4,0
1.0,1803.96,5,0
1.0,651.47,4,1
1.0,1376.55,3,1
1.0,759.11,2,0
1.0,550.0,3,0
1.0,1028.15,3,1
1.0,1084.92,2,1
1.0,784.31,3,1
1.0,864.89,4,1
1.0,1783.22,4,1
1.0,1472.5,3,0
1.0,1999.12,2,1
1.0,2241.44,2,1
1.0,859.61,4,0
1.0,669.63,2,0
1.0,1273.23,3,1
1.0,1372.34,4,1
1.0,1320.57,3,1
1.0,550.0,3,0
1.0,550.0,3,0
1.0,1384.52,5,1
1.0,759.0,3,0
1.0,1376.84,4,1
1.0,833.57,6,1
1.0,550.0,4,1
1.0,709.22,4,0
1.0,1346.98,2,0
1.0,970.71,3,0
1.0,550.0,4,1
1.0,967.51,3,0
1.0,1257.46,4,1
1.0,1246.79,2,0
1.0,1352.28,5,1
1.0,1408.7,3,1
1.0,1068.13,2,0
1.0,636.04,3,0
1.0,1059.86,3,0
1.0,1746.58,2,1
1.0,838.39,5,1
1.0,847.43,5,1
1.0,1361.24,2,1
1.0,1614.62,3,1
1.0,550.0,4,1
1.0,845.65,3,0
1.0,989.32,4,0
1.0,758.38,2,1
1.0,1092.14,4,1
1.0,1790.43,4,1
1.0,587.12,2,0
1.0,550.0,2,0
1.0,911.59,2,0
1.0,1293.03,3,0
1.0,1165.91,3,1
1.0,2166.82,4,1
1.0,680.92,1,0
1.0,1157.16,3,0
1.0,716.33,3,0
1.0,1491.39,4,1
1.0,1996.98,3,1
1.0,1992.7,4,1
1.0,555.0,1,0
1.0,1196.5,3,1
1.0,1496.96,3,1
1.0,550.0,2,0
1.0,1032.92,5,1
1.0,756.78,4,0
1.0,566.9,3,0
1.0,550.0,2,0
1.0,550.0,1,0
1.0,974.67,4,1
1.0,1209.52,3,1
1.0,1493.56,3,0
1.0,1682.77,2,1
1.0,1547.53,3,1
1.0,550.0,5,1
1.0,1126.79,4,0
1.0,1140.21,4,1
1.0,550.0,4,0
1.0,1420.14,3,1
1.0,634.46,4,0
1.0,667.46,3,1
1.0,1076.54,2,1
1.0,807.07,2,1
1.0,1080.31,3,1
1.0,814.22,3,1
1.0,550.0,2,0
1.0,632.83,3,0
1.0,858.13,2,1
1.0,550.0,2,0
1.0,751.34,2,0
1.0,550.0,5,0
1.0,640.47,2,0
1.0,1572.82,4,1
1.0,1754.56,5,1
1.0,1613.99,4,1
1.0,1435.02,2,0
1.0,1671.42,2,1
1.0,1795.97,4,1
1.0,1377.31,3,0
1.0,1705.16,3,1
1.0,990.25,4,1
1.0,853.04,1,1
1.0,1179.53,3,1
1.0,905.48,4,1
1.0,679.78,3,0
1.0,1831.94,3,1
1.0,550.0,3,0
1.0,1113.68,3,0
1.0,829.1,3,1
1.0,934.05,2,0
1.0,954.82,5,0
1.0,687.13,3,0
1.0,852.56,2,0
1.0,550.0,2,0
1.0,550.0,4,0
1.0,932.72,3,0
1.0,1228.04,1,0
1.0,1224.95,2,0
1.0,997.54,2,0
1.0,1067.85,2,0
1.0,1864.9,3,1
1.0,553.43,3,0
1.0,633.49,3,1
1.0,1334.34,3,0
1.0,870.2,3,1
1.0,550.0,2,0
1.0,1247.06,2,1
1.0,550.0,1,0
1.0,981.69,2,1
1.0,1146.96,5,1
1.0,550.0,4,0
1.0,681.75,4,0
1.0,550.0,2,0
1.0,1688.52,1,1
1.0,1479.17,3,1
1.0,785.91,2,0
1.0,1281.83,2,1
1.0,761.54,4,1
1.0,1877.38,2,1
1.0,550.0,4,0
1.0,587.65,3,0
1.0,1553.97,3,1
1.0,1451.47,3,1
1.0,711.33,2,0
1.0,1024.25,4,1
1.0,1662.26,2,0
1.0,1216.55,3,1
1.0,998.35,2,1
1.0,1280.65,4,0
1.0,1432.99,3,1
1.0,1492.0,3,1
1.0,1420.82,2,0
1.0,599.1,3,0
1.0,990.0,4,1
1.0,1388.91,3,0
1.0,1590.06,4,0
1.0,574.93,2,0
1.0,788.8,3,0
1.0,727.21,5,1
1.0,568.77,3,0
1.0,550.0,3,0
1.0,550.0,2,0
1.0,902.17,4,1
1.0,935.67,3,0
1.0,1325.44,2,0
1.0,1616.97,4,1
1.0,550.0,5,1
1.0,550.0,2,0
1.0,1601.24,3,1
1.0,1260.53,4,0
1.0,1220.52,2,0
1.0,793.64,3,0
1.0,1591.28,4,1
1.0,1138.83,1,0
1.0,1024.76,2,1
1.0,886.35,2,1
1.0,1042.39,4,1
1.0,1517.93,3,1
1.0,1393.1,1,1
1.0,550.0,3,0
1.0,620.11,2,1
1.0,557.42,2,0
1.0,1247.24,5,0
1.0,956.69,4,1
1.0,999.38,3,1
1.0,1941.73,2,0
1.0,1231.15,2,1
1.0,550.0,4,0
1.0,1083.25,4,1
1.0,1144.51,3,1
1.0,550.0,2,0
1.0,1545.95,5,1
1.0,1765.71,3,0
1.0,1008.55,3,0
1.0,1010.25,3,0
1.0,1035.3,4,1
1.0,1254.64,2,1
1.0,795.54,4,1
1.0,550.0,3,1
1.0,1382.19,4,0
1.0,774.63,1,0
1.0,724.17,2,1
1.0,838.6,2,0
1.0,1174.4,4,1
1.0,1541.12,5,1
1.0,1212.0,2,1
1.0,550.0,4,0
1.0,1527.93,3,1
1.0,550.0,4,0
1.0,2363.12,3,1
1.0,1507.02,1,0
1.0,960.93,2,0
1.0,1054.61,4,1
1.0,1509.24,3,1
1.0,1224.89,3,1
1.0,1443.74,1,0
1.0,550.0,2,0
1.0,550.0,3,0
1.0,1171.46,3,0
1.0,550.0,5,0
1.0,1063.25,2,0
1.0,1097.15,4,1
1.0,882.69,4,0
1.0,1002.61,2,1
1.0,550.0,2,0
1.0,550.0,3,1
1.0,1333.37,1,1
1.0,1178.14,3,1
1.0,1663.43,5,1
1.0,550.0,4,0
1.0,1417.36,2,1
1.0,859.02,3,0
1.0,955.82,3,1
1.0,1167.16,2,1
1.0,635.65,3,0
1.0,550.0,3,0
1.0,758.96,3,1
1.0,985.05,3,1
1.0,864.41,2,0
1.0,1406.33,4,1
1.0,1087.62,3,1
1.0,573.32,3,0
1.0,1252.72,2,0
1.0,550.0,5,1
1.0,1523.24,4,1
1.0,553.7,5,1
1.0,1479.39,5,0
1.0,835.35,3,1
1.0,1929.23,5,1
1.0,1312.76,3,1
1.0,1980.79,3,1
1.0,937.62,2,0
1.0,2119.1,3,1
1.0,840.32,3,1
1.0,1114.74,3,1
1.0,1686.26,3,1
1.0,787.47,4,1
1.0,1134.63,4,0
1.0,1327.75,2,1
1.0,1009.7,3,1
1.0,976.42,2,1
1.0,1256.39,4,1
1.0,2273.01,4,1
1.0,550.0,3,1
1.0,823.98,3,1
1.0,911.67,4,1
1.0,1274.67,3,1
1.0,811.98,1,0
1.0,1231.79,3,1
1.0,550.0,1,1
1.0,842.69,4,0
1.0,859.83,3,1
1.0,1152.7,2,0
1.0,992.99,3,1
1.0,550.0,1,1
1.0,550.0,2,0
1.0,1128.8,3,1
1.0,804.0,2,1
1.0,1161.33,4,1
1.0,550.0,4,0
1.0,1058.03,3,1
1.0,1001.2,2,0
1.0,1139.35,3,0
1.0,550.0,4,0
1.0,1581.77,3,0
1.0,1266.2,2,0
1.0,550.0,4,0
1.0,1382.24,2,1
1.0,1686.0,3,1
1.0,1040.24,3,1
1.0,863.05,4,1
1.0,1236.81,3,1
1.0,1073.17,2,0
1.0,583.67,3,0
1.0,1645.41,2,1
1.0,714.02,3,0
1.0,1032.15,3,1
1.0,550.0,2,0
1.0,660.8,2,0
1.0,677.25,2,0
1.0,550.0,1,1
1.0,550.0,1,0
1.0,1635.79,2,1
1.0,752.77,1,0
1.0,1229.6,4,1
1.0,1713.51,3,1
1.0,1422.5,3,1
1.0,1327.51,4,0
1.0,763.92,4,0
1.0,663.49,2,0
1.0,1489.19,2,1
1.0,1017.07,2,0
1.0,1059.64,3,1
1.0,550.0,2,0
1.0,682.68,4,1
1.0,904.54,1,1
1.0,839.86,3,0
1.0,1134.26,2,0
1.0,866.59,4,0
1.0,550.0,3,0
1.0,1172.45,3,1
1.0,909.84,3,0
1.0,1307.6,3,1
1.0,805.25,3,1
1.0,922.14,2,0
1.0,571.36,4,1
1.0,556.0,4,1
1.0,1209.92,3,1
1.0,559.06,1,1
1.0,978.14,4,1
1.0,1198.59,4,1
1.0,949.31,2,0
1.0,1017.03,2,1
1.0,1255.64,2,1
1.0,1044.63,5,1
1.0,1024.93,4,0
1.0,550.0,3,0
1.0,1546.07,2,1
1.0,1667.3,5,1
1.0,550.0,2,0
1.0,550.0,5,1
1.0,1579.89,3,0
1.0,1318.75,5,1
1.0,625.65,2,0
1.0,1028.21,2,0
1.0,1382.61,4,1
1.0,760.77,4,1
1.0,550.0,3,0
1.0,712.03,3,0
1.0,1210.49,1,1
1.0,1140.1,3,1
1.0,550.0,4,0
1.0,550.0,3,0
1.0,916.27,3,1
1.0,564.33,3,0
1.0,774.03,3,0
1.0,1067.75,3,0
1.0,550.0,4,0
1.0,1401.71,2,0
1.0,1063.8,2,0
1.0,550.0,3,0
1.0,1033.23,2,0
1.0,1878.52,3,1
1.0,1027.66,4,1
1.0,908.79,4,1
1.0,1553.15,5,1
1.0,550.0,3,0
1.0,1140.22,2,0
1.0,923.93,3,0
1.0,550.0,3,1
1.0,1310.8,2,0
1.0,1060.34,2,1
1.0,1619.76,3,0
1.0,550.0,2,0
1.0,1421.07,4,1
1.0,1591.04,3,1
1.0,689.33,2,0
1.0,1133.28,4,1
1.0,834.77,4,1
1.0,696.73,2,0
1.0,1076.3,3,0
1.0,550.0,4,0
1.0,914.76,1,0
1.0,1001.08,3,0
1.0,550.0,3,0
1.0,1704.13,3,1
1.0,1996.41,4,1
1.0,692.32,4,1
1.0,1331.18,3,1
1.0,727.67,5,1
1.0,550.0,3,0
1.0,550.0,2,1
1.0,1090.98,4,0
1.0,660.69,3,1
1.0,550.0,1,0
1.0,550.0,3,0
1.0,1632.41,3,1
1.0,1069.5,5,1
1.0,1155.22,2,0
1.0,916.71,3,0
1.0,1437.31,1,0
1.0,1067.87,3,1
1.0,550.0,2,0
1.0,1464.01,5,1
1.0,785.06,1,1
1.0,840.12,3,1
1.0,801.85,3,1
1.0,1480.48,2,1
1.0,662.87,3,0
1.0,984.1,2,0
1.0,920.56,2,1
1.0,1515.29,1,0
1.0,1963.87,3,1
