Price,SquareFootage,BackyardSpace,CrimeRate,Fireplace,Garage,Fireplace_Present,Garage_Present,constant
450706.0897,1035.3,501.63,49.55,No,No,0,0,1
348826.7801,1254.64,483.97,10.07,No,Yes,0,1,1
285727.0871,795.54,446.84,27.53,No,No,0,0,1
142731.7022,550.0,354.48,23.42,No,No,0,0,1
417529.2981,1382.19,1072.57,28.28,No,No,0,0,1
124287.4584,774.63,1114.67,49.1,Yes,No,1,0,1
147064.2281,724.17,65.14,31.06,No,No,0,0,1
199596.2137,838.6,382.42,25.2,No,No,0,0,1
426977.423,1174.4,1033.01,30.65,No,No,0,0,1
616869.4342,1541.12,342.48,34.69,No,No,0,0,1
365728.1034,1212.0,152.59,63.58,No,No,0,0,1
210604.1775,550.0,529.33,33.16,No,No,0,0,1
370017.5252,1527.93,547.11,35.09,No,Yes,0,1,1
276203.1453,550.0,335.9,43.48,No,No,0,0,1
493506.0766,2363.12,964.39,11.74,No,Yes,0,1,1
185795.1425,1507.02,976.97,37.08,Yes,No,1,0,1
201344.7585,960.93,324.38,39.09,No,No,0,0,1
421053.4107,1054.61,438.46,43.44,Yes,No,1,0,1
441010.8579,1509.24,2.7,31.43,No,Yes,0,1,1
542237.5536,1224.89,363.34,22.74,No,No,0,0,1
186449.6369,1443.74,643.82,5.5,No,No,0,0,1
168620.4161,550.0,417.8,36.77,No,Yes,0,1,1
159697.2896,550.0,811.06,46.9,No,No,0,0,1
96581.15482,1171.46,656.11,23.59,No,No,0,0,1
195739.1771,550.0,814.85,47.49,No,No,0,0,1
261467.4176,1063.25,506.73,52.55,No,No,0,0,1
588288.5704,1097.15,295.28,29.97,Yes,Yes,1,1,1
142777.9562,882.69,404.84,52.67,No,No,0,0,1
151626.2655,1002.61,245.08,15.47,Yes,No,1,0,1
204444.2675,550.0,710.52,43.63,No,No,0,0,1
120950.5722,550.0,684.24,8.52,No,No,0,0,1
290680.7164,1333.37,521.58,61.39,No,No,0,0,1
297187.7938,1178.14,408.17,64.52,Yes,No,1,0,1
874387.1896,1663.43,939.55,38.33,Yes,No,1,0,1
171882.397,550.0,221.67,50.54,No,No,0,0,1
302507.2463,1417.36,391.11,30.53,No,Yes,0,1,1
145540.6955,859.02,471.27,41.98,No,Yes,0,1,1
440441.4913,955.82,602.47,60.62,No,No,0,0,1
357397.9156,1167.16,765.47,13.18,No,No,0,0,1
198410.1318,635.65,890.22,47.46,No,Yes,0,1,1
119279.6245,550.0,466.3,45.99,No,No,0,0,1
438969.2377,758.96,241.79,11.55,No,Yes,0,1,1
363773.783,985.05,724.3,59.09,No,Yes,0,1,1
155597.2831,864.41,281.15,94.46,No,Yes,0,1,1
369780.1596,1406.33,58.68,13.03,No,No,0,0,1
374775.5437,1087.62,715.63,21.8,No,No,0,0,1
94313.99041,573.32,447.77,18.2,No,No,0,0,1
200578.5387,1252.72,129.72,32.21,No,No,0,0,1
541159.5156,550.0,116.38,18.99,No,Yes,0,1,1
545431.7818,1523.24,25.07,26.5,Yes,No,1,0,1
571349.124,553.7,665.91,1.15,Yes,No,1,0,1
435482.2208,1479.39,538.78,3.77,No,No,0,0,1
306977.1266,835.35,482.54,24.87,No,Yes,0,1,1
450049.6827,1929.23,564.42,51.54,No,Yes,0,1,1
502542.4192,1312.76,814.86,5.97,No,No,0,0,1
489551.5899,1980.79,880.1,20.51,Yes,Yes,1,1,1
106891.317,937.62,860.75,41.36,No,Yes,0,1,1
750242.8919,2119.1,1084.11,48.07,No,No,0,0,1
601020.8428,840.32,263.42,0.66,No,No,0,0,1
329824.8013,1114.74,392.83,22.19,No,No,0,0,1
454143.3559,1686.26,631.84,24.09,Yes,No,1,0,1
301303.5642,787.47,616.03,4.72,Yes,Yes,1,1,1
748786.0898,1134.63,658.33,8.53,No,No,0,0,1
293910.6065,1327.75,756.55,25.23,No,No,0,0,1
538065.9273,1009.7,770.03,32.11,Yes,No,1,0,1
288481.2046,976.42,272.46,18.71,Yes,No,1,0,1
505852.6148,1256.39,433.47,32.48,No,No,0,0,1
562524.6544,2273.01,655.18,7.47,No,No,0,0,1
315163.4511,550.0,357.44,3.34,No,Yes,0,1,1
271635.8595,823.98,1300.08,28.98,No,No,0,0,1
297276.8036,911.67,76.77,43.04,No,Yes,0,1,1
363405.0405,1274.67,405.73,20.36,No,No,0,0,1
106891.5287,811.98,322.37,57.14,Yes,No,1,0,1
669952.9768,1231.79,450.69,15.71,Yes,Yes,1,1,1
378806.9221,550.0,871.99,46.46,Yes,Yes,1,1,1
318042.4425,842.69,21.99,32.36,No,No,0,0,1
323380.2074,859.83,708.09,21.88,No,No,0,0,1
167279.1021,1152.7,725.39,49.57,No,Yes,0,1,1
246561.5892,992.99,1006.05,20.24,No,No,0,0,1
394620.5868,550.0,317.82,62.92,No,Yes,0,1,1
202869.0385,550.0,357.1,8.42,Yes,No,1,0,1
293775.3439,1128.8,319.12,25.33,No,No,0,0,1
411081.4324,804.0,85.31,2.7,No,Yes,0,1,1
619336.2494,1161.33,431.2,25.92,No,No,0,0,1
162064.0187,550.0,339.39,25.9,Yes,Yes,1,1,1
317119.174,1058.03,372.22,37.01,No,No,0,0,1
108071.4045,1001.2,463.06,5.63,Yes,Yes,1,1,1
256568.1022,1139.35,237.25,69.01,No,No,0,0,1
152006.1057,550.0,542.59,52.78,No,Yes,0,1,1
234979.2686,1581.77,847.84,22.96,Yes,No,1,0,1
258261.7063,1266.2,504.35,7.87,No,No,0,0,1
160956.7799,550.0,453.68,64.03,Yes,No,1,0,1
361156.3934,1382.24,42.32,25.82,No,No,0,0,1
223068.5627,1686.0,674.65,27.07,No,No,0,0,1
254143.551,1040.24,518.55,37.57,Yes,Yes,1,1,1
370472.503,863.05,645.3,60.88,No,No,0,0,1
502926.1317,1236.81,345.24,21.12,No,No,0,0,1
224911.6551,1073.17,798.23,40.22,No,No,0,0,1
98005.92278,583.67,287.68,31.95,No,No,0,0,1
356616.8564,1645.41,528.26,24.92,No,Yes,0,1,1
329826.5374,714.02,561.66,21.2,No,No,0,0,1
395615.6045,1032.15,645.53,64.88,Yes,No,1,0,1
200405.0955,550.0,423.64,61.21,Yes,Yes,1,1,1
105050.8383,660.8,221.21,33.27,No,Yes,0,1,1
149122.5341,677.25,808.46,25.86,Yes,No,1,0,1
434448.4595,550.0,85.72,44.22,No,Yes,0,1,1
245992.4681,550.0,845.92,24.96,No,No,0,0,1
339460.7397,1635.79,383.34,6.94,No,No,0,0,1
167303.231,752.77,150.37,51.78,No,No,0,0,1
422554.5828,1229.6,669.56,48.59,Yes,No,1,0,1
471552.2626,1713.51,609.06,74.91,No,Yes,0,1,1
391309.264,1422.5,610.96,18.95,No,No,0,0,1
203699.5856,1327.51,1132.4,15.69,No,No,0,0,1
253944.4545,763.92,951.59,11.19,No,Yes,0,1,1
150480.8039,663.49,455.37,16.97,Yes,Yes,1,1,1
201314.9426,1489.19,280.65,47.71,No,No,0,0,1
243174.9977,1017.07,789.29,59.74,No,No,0,0,1
286536.4983,1059.64,30.61,9.72,No,No,0,0,1
195361.7896,550.0,549.99,42.22,Yes,Yes,1,1,1
414476.2629,682.68,468.41,2.45,No,Yes,0,1,1
106135.1287,904.54,8.18,5.45,Yes,No,1,0,1
225737.5059,839.86,1022.66,44.57,No,Yes,0,1,1
256992.6982,1134.26,622.58,28.28,No,Yes,0,1,1
185176.1107,866.59,443.86,38.24,No,No,0,0,1
122880.1573,550.0,687.41,30.2,No,No,0,0,1
312897.756,1172.45,618.91,36.21,No,Yes,0,1,1
162537.203,909.84,207.15,73.54,No,No,0,0,1
431051.9091,1307.6,718.87,23.52,No,Yes,0,1,1
288022.9267,805.25,394.34,36.98,No,No,0,0,1
268783.2257,922.14,498.24,36.83,No,No,0,0,1
288084.4238,571.36,756.17,43.54,No,No,0,0,1
333607.6898,556.0,850.34,15.39,No,Yes,0,1,1
165856.2941,1209.92,785.48,18.12,No,No,0,0,1
154933.1427,559.06,494.75,35.66,No,Yes,0,1,1
248291.5764,978.14,909.83,14.87,No,No,0,0,1
575546.7533,1198.59,949.8,18.68,No,Yes,0,1,1
264706.2813,949.31,221.81,27.26,No,No,0,0,1
207362.1647,1017.03,478.38,23.05,No,Yes,0,1,1
410196.7071,1255.64,625.39,6.03,Yes,No,1,0,1
530438.3597,1044.63,522.58,5.25,No,No,0,0,1
209445.4725,1024.93,371.46,58.15,No,Yes,0,1,1
122796.4118,550.0,333.2,32.45,Yes,No,1,0,1
316992.3677,1546.07,664.26,57.35,No,Yes,0,1,1
340496.3677,1667.3,592.47,16.43,Yes,No,1,0,1
215340.6198,550.0,1129.59,33.31,Yes,No,1,0,1
339842.077,550.0,75.42,22.53,No,No,0,0,1
257701.0525,1579.89,646.67,26.46,No,No,0,0,1
449273.8818,1318.75,429.97,27.45,No,No,0,0,1
163683.9944,625.65,685.97,40.4,No,Yes,0,1,1
216085.2785,1028.21,513.63,28.05,No,Yes,0,1,1
466005.3147,1382.61,174.11,54.63,No,Yes,0,1,1
397168.0803,760.77,57.28,15.77,No,No,0,0,1
156485.1911,550.0,977.74,37.72,Yes,No,1,0,1
230016.2448,712.03,133.02,18.75,No,No,0,0,1
167114.0659,1210.49,248.46,19.59,No,No,0,0,1
448083.1316,1140.1,520.12,38.79,No,Yes,0,1,1
246595.8337,550.0,249.07,14.86,No,No,0,0,1
185133.6985,550.0,418.02,20.34,No,No,0,0,1
155815.2438,916.27,361.27,21.38,Yes,No,1,0,1
199506.893,564.33,125.24,33.68,No,Yes,0,1,1
208961.4829,774.03,322.18,6.63,Yes,Yes,1,1,1
227419.5738,1067.75,765.84,10.23,No,No,0,0,1
149533.4247,550.0,697.31,36.49,No,No,0,0,1
208981.4525,1401.71,497.84,69.09,No,Yes,0,1,1
167927.7775,1063.8,72.32,38.73,No,Yes,0,1,1
146992.1027,550.0,1004.72,31.04,No,No,0,0,1
98235.07669,1033.23,488.34,78.47,Yes,No,1,0,1
291066.7383,1878.52,243.89,34.68,No,No,0,0,1
381506.6625,1027.66,523.99,11.9,Yes,No,1,0,1
351885.5657,908.79,624.47,45.99,No,Yes,0,1,1
762704.1818,1553.15,852.56,15.15,No,No,0,0,1
109108.3763,550.0,548.94,22.88,No,No,0,0,1
265268.8963,1140.22,70.62,44.59,No,Yes,0,1,1
365250.9789,923.93,1085.37,11.62,No,No,0,0,1
407106.8769,550.0,323.79,35.63,No,No,0,0,1
224961.5539,1310.8,311.28,36.98,No,No,0,0,1
168112.9189,1060.34,256.31,52.23,Yes,Yes,1,1,1
476293.4389,1619.76,465.92,31.76,No,Yes,0,1,1
211071.0095,550.0,551.59,11.88,No,No,0,0,1
475423.0378,1421.07,242.62,38.02,No,No,0,0,1
446784.2967,1591.04,437.0,33.29,No,No,0,0,1
157786.9365,689.33,710.52,32.73,No,Yes,0,1,1
383291.0398,1133.28,601.8,1.68,No,Yes,0,1,1
482513.0285,834.77,655.14,10.11,Yes,Yes,1,1,1
147534.5009,696.73,798.97,31.93,No,Yes,0,1,1
196851.6501,1076.3,458.96,55.02,No,No,0,0,1
215961.4266,550.0,485.29,26.61,No,Yes,0,1,1
140831.8237,914.76,172.7,32.48,Yes,No,1,0,1
247526.258,1001.08,439.99,33.83,Yes,Yes,1,1,1
110779.6411,550.0,364.47,28.31,No,Yes,0,1,1
344987.0509,1704.13,458.03,35.75,Yes,No,1,0,1
480231.0677,1996.41,470.03,3.51,No,Yes,0,1,1
469779.5525,692.32,292.98,16.44,No,Yes,0,1,1
323473.5061,1331.18,88.42,3.0,No,No,0,0,1
348646.5274,727.67,487.09,41.64,No,No,0,0,1
128435.0644,550.0,301.44,7.88,No,No,0,0,1
160967.1899,550.0,716.98,10.94,No,Yes,0,1,1
169757.4294,1090.98,299.44,66.22,Yes,No,1,0,1
242858.6649,660.69,735.01,42.55,No,No,0,0,1
188684.9683,550.0,478.25,22.06,Yes,No,1,0,1
131183.6791,550.0,660.16,48.56,Yes,No,1,0,1
425369.7452,1632.41,919.8,26.81,No,No,0,0,1
499696.5864,1069.5,606.66,15.72,No,Yes,0,1,1
183190.785,1155.22,484.34,25.07,Yes,No,1,0,1
198341.7797,916.71,579.87,28.83,No,No,0,0,1
195897.2397,1437.31,568.03,42.56,No,No,0,0,1
331226.1443,1067.87,217.9,47.16,Yes,No,1,0,1
117833.0743,550.0,395.98,73.85,No,No,0,0,1
558155.1768,1464.01,577.43,34.11,No,Yes,0,1,1
115615.3203,785.06,165.5,51.01,No,No,0,0,1
373827.7512,840.12,1251.42,30.8,No,Yes,0,1,1
301781.1467,801.85,621.36,47.83,No,Yes,0,1,1
294657.38,1480.48,1058.42,9.74,No,Yes,0,1,1
189728.5889,662.87,193.62,61.7,No,No,0,0,1
139677.7098,984.1,361.65,33.83,No,No,0,0,1
353954.5232,920.56,828.17,46.83,No,No,0,0,1
181925.901,1515.29,720.04,25.99,Yes,Yes,1,1,1
309154.0514,1963.87,607.45,28.65,Yes,Yes,1,1,1
92774.04799,670.81,777.24,46.45,Yes,No,1,0,1
374302.8931,839.76,138.49,47.83,No,No,0,0,1
562151.053,1286.17,387.44,21.56,No,No,0,0,1
203289.7325,909.57,695.96,9.5,No,Yes,0,1,1
277242.4891,828.63,459.08,35.9,Yes,No,1,0,1
415416.769,1682.22,645.04,50.54,No,No,0,0,1
354489.5646,1275.71,627.16,2.92,No,No,0,0,1
339200.9901,1388.79,710.95,63.34,No,Yes,0,1,1
410773.7438,1223.21,318.94,40.7,No,Yes,0,1,1
247617.3432,637.66,427.73,30.98,No,Yes,0,1,1
201435.0774,591.93,38.03,14.57,No,Yes,0,1,1
562160.7089,645.66,432.17,2.05,No,Yes,0,1,1
108739.5259,918.86,555.33,15.57,No,No,0,0,1
421953.7341,1021.92,397.07,55.42,No,No,0,0,1
197643.7107,1025.08,898.79,19.88,No,Yes,0,1,1
233342.2854,550.0,467.52,40.7,No,No,0,0,1
454826.7298,1328.99,469.5,10.93,No,No,0,0,1
587055.1488,1930.03,800.71,19.86,No,No,0,0,1
119789.4769,550.0,47.13,52.34,Yes,Yes,1,1,1
342875.1627,1284.14,26.05,10.11,No,No,0,0,1
132679.1883,630.95,22.96,27.82,No,Yes,0,1,1
107131.8222,550.0,780.34,44.25,No,No,0,0,1
165863.1355,1226.59,900.44,5.32,No,No,0,0,1
495148.1821,812.15,599.29,16.87,No,No,0,0,1
319405.5711,554.51,663.26,57.12,No,Yes,0,1,1
250967.0996,588.48,319.66,26.67,No,No,0,0,1
117918.5277,550.0,91.61,4.3,No,No,0,0,1
243254.6491,968.63,955.04,16.35,No,Yes,0,1,1
266620.3033,834.4,424.69,13.5,No,Yes,0,1,1
450725.5037,1543.25,454.73,32.21,No,Yes,0,1,1
260869.6178,588.48,323.87,29.81,No,No,0,0,1
507713.0163,550.0,449.56,2.26,No,No,0,0,1
182779.7308,550.0,62.43,26.23,No,Yes,0,1,1
321849.8444,683.28,683.59,40.6,No,No,0,0,1
133886.6698,740.88,463.34,17.79,No,No,0,0,1
527756.2985,1434.43,370.18,20.76,No,No,0,0,1
136794.6888,967.81,463.41,17.03,No,No,0,0,1
184235.5417,1028.46,369.83,51.39,Yes,No,1,0,1
167473.2486,550.0,573.81,32.7,Yes,Yes,1,1,1
303962.8866,1113.69,4.58,30.4,No,No,0,0,1
666173.327,1300.36,761.02,19.48,No,No,0,0,1
283570.2735,1006.86,62.78,46.62,No,No,0,0,1
497737.6711,1568.19,92.9,34.4,Yes,Yes,1,1,1
394038.3909,1226.96,531.09,14.93,No,Yes,0,1,1
849297.2307,2405.6,171.16,38.32,No,No,0,0,1
215501.7223,1213.01,451.41,33.95,No,No,0,0,1
196091.6698,701.87,75.44,20.55,Yes,No,1,0,1
322009.8981,1528.82,624.83,1.12,Yes,Yes,1,1,1
108849.7826,764.24,664.94,21.28,No,Yes,0,1,1
293299.7552,925.18,648.46,27.4,No,No,0,0,1
304756.3378,1085.09,232.62,36.79,Yes,Yes,1,1,1
383349.313,1252.11,778.61,16.8,No,No,0,0,1
318697.4162,1638.78,893.49,36.03,No,No,0,0,1
113768.0565,645.83,541.42,28.47,No,No,0,0,1
199637.143,550.0,353.75,20.73,Yes,No,1,0,1
425810.8387,1559.56,215.68,37.91,No,No,0,0,1
611446.3581,1432.31,457.25,13.05,No,Yes,0,1,1
667307.0133,1167.52,414.24,38.18,No,No,0,0,1
155604.02,550.0,681.04,29.12,No,Yes,0,1,1
306732.7233,1618.08,694.75,14.36,No,Yes,0,1,1
175483.1363,1247.13,570.45,56.62,No,No,0,0,1
257182.233,757.36,613.27,23.72,No,No,0,0,1
192498.1029,799.39,1216.81,43.15,No,Yes,0,1,1
151361.7125,941.81,439.59,22.22,Yes,No,1,0,1
483683.052,550.0,906.71,57.87,No,Yes,0,1,1
440762.3342,1519.89,848.64,20.01,No,No,0,0,1
176426.4574,709.62,100.66,27.96,No,Yes,0,1,1
224973.4118,1474.99,774.45,25.39,No,Yes,0,1,1
340564.4614,550.0,223.2,63.46,No,No,0,0,1
144270.6511,966.05,366.65,56.62,No,No,0,0,1
273012.2059,756.26,104.8,37.59,No,Yes,0,1,1
625032.5031,2579.34,641.52,21.74,No,No,0,0,1
208322.3964,550.0,311.23,32.54,No,No,0,0,1
136062.8211,550.0,351.87,30.77,Yes,No,1,0,1
110450.8527,550.0,116.54,38.98,No,Yes,0,1,1
345705.3279,1004.33,383.41,29.1,Yes,No,1,0,1
125901.3577,550.0,794.9,42.49,Yes,No,1,0,1
151985.0457,1296.88,1051.09,18.2,No,Yes,0,1,1
338905.9794,1252.56,239.71,25.03,No,No,0,0,1
343771.9532,1758.17,285.33,18.38,Yes,No,1,0,1
174243.2503,550.0,480.48,19.06,No,No,0,0,1
338942.4888,1544.53,677.97,2.88,Yes,No,1,0,1
209556.1828,853.42,584.06,34.33,No,No,0,0,1
138343.9413,699.1,160.33,74.99,Yes,Yes,1,1,1
288276.8444,1863.33,857.09,4.57,No,Yes,0,1,1
172176.5119,550.0,867.01,40.43,No,Yes,0,1,1
286724.3972,1071.37,98.52,49.99,No,No,0,0,1
217710.7415,915.61,350.37,12.01,No,Yes,0,1,1
218446.7975,838.91,365.87,38.95,No,No,0,0,1
485724.5886,1537.28,258.36,44.21,No,Yes,0,1,1
194706.3253,792.46,181.11,33.25,No,Yes,0,1,1
131819.8828,557.98,59.19,44.5,No,Yes,0,1,1
477183.1747,1701.34,798.06,57.15,No,No,0,0,1
484512.1588,1052.48,43.02,6.47,No,No,0,0,1
96645.45592,777.56,701.26,36.53,No,No,0,0,1
242090.3177,1567.09,468.89,37.41,No,Yes,0,1,1
459577.8498,1061.97,333.14,31.09,No,No,0,0,1
191199.6967,550.0,746.43,46.2,No,No,0,0,1
417654.312,1050.87,293.12,29.56,No,Yes,0,1,1
222777.0701,659.51,774.48,49.07,No,Yes,0,1,1
339258.4368,1849.9,620.4,13.23,No,Yes,0,1,1
442788.154,1070.0,729.15,59.99,No,No,0,0,1
254303.635,752.71,825.31,44.37,No,No,0,0,1
300052.9435,1267.22,715.27,86.44,No,No,0,0,1
383024.0157,1569.31,1037.97,14.37,No,No,0,0,1
163298.013,611.78,779.85,9.41,No,Yes,0,1,1
666148.7699,1612.52,1159.82,38.87,Yes,No,1,0,1
183107.5642,730.03,631.71,71.7,No,No,0,0,1
251833.8761,1173.04,874.51,1.41,Yes,No,1,0,1
355415.1088,653.62,525.86,31.24,No,No,0,0,1
142984.178,550.0,164.88,38.5,No,No,0,0,1
177443.8225,636.83,195.19,1.6,No,No,0,0,1
232294.47,1017.19,300.08,18.21,No,No,0,0,1
278031.9432,933.56,825.34,27.18,No,No,0,0,1
290806.1083,550.0,592.31,58.94,No,No,0,0,1
451761.6713,1376.09,301.07,24.4,Yes,Yes,1,1,1
273232.6509,776.93,472.79,4.44,No,No,0,0,1
288525.3515,1174.24,144.94,35.97,No,No,0,0,1
134853.855,550.0,836.67,66.24,Yes,Yes,1,1,1
252379.5882,1269.27,249.34,32.19,No,Yes,0,1,1
527805.1623,1459.29,419.43,28.59,No,No,0,0,1
339013.2837,1159.38,366.84,44.69,No,No,0,0,1
102297.5218,555.51,611.77,16.59,No,No,0,0,1
298444.3614,1427.51,295.74,35.98,Yes,No,1,0,1
345118.1716,550.0,789.52,27.87,No,No,0,0,1
325649.7834,550.0,181.32,44.77,No,No,0,0,1
238884.6266,627.78,219.09,5.84,No,No,0,0,1
544527.3548,1074.21,693.25,20.03,No,Yes,0,1,1
214462.382,569.26,237.75,31.71,No,No,0,0,1
298680.9437,1042.03,445.34,1.43,No,Yes,0,1,1
442225.0674,1371.0,397.63,13.65,No,No,0,0,1
127451.1909,599.91,554.94,67.95,No,No,0,0,1
244580.9873,550.0,1080.29,28.46,No,No,0,0,1
174163.6594,767.77,1045.55,20.16,No,Yes,0,1,1
439592.108,1828.53,495.75,34.54,Yes,No,1,0,1
404176.0086,1035.96,517.48,25.97,No,No,0,0,1
473247.4614,588.25,654.63,47.94,No,No,0,0,1
293386.9158,1608.72,375.62,29.47,No,No,0,0,1
404832.6191,1645.3,87.61,72.39,No,No,0,0,1
237318.6527,945.51,585.59,4.92,Yes,Yes,1,1,1
260509.4674,1027.78,633.18,50.39,No,No,0,0,1
237627.2881,1774.66,552.28,26.7,No,Yes,0,1,1
390638.4666,1384.88,486.84,17.87,Yes,No,1,0,1
435506.5116,1257.21,808.46,26.25,No,No,0,0,1
212345.6267,550.0,492.09,9.62,No,No,0,0,1
303351.4472,1146.65,819.96,63.77,No,No,0,0,1
133676.534,862.01,249.1,0.3,No,No,0,0,1
127115.2583,610.07,908.56,1.46,No,Yes,0,1,1
105902.3322,550.0,251.84,50.61,No,No,0,0,1
206409.2786,795.24,540.4,27.48,Yes,No,1,0,1
419966.6879,623.86,133.06,17.15,No,Yes,0,1,1
261413.5934,1348.57,623.4,34.17,No,Yes,0,1,1
499241.8291,1054.36,187.51,61.83,No,Yes,0,1,1
324048.5151,774.9,609.13,26.26,No,Yes,0,1,1
122433.8106,550.0,967.79,45.96,No,Yes,0,1,1
279061.4155,1433.13,273.31,42.44,No,No,0,0,1
370421.234,759.22,507.23,0.14,No,No,0,0,1
320559.6601,583.7,260.14,8.83,Yes,Yes,1,1,1
299949.6785,613.65,167.43,21.39,No,No,0,0,1
542943.1356,925.73,449.65,42.02,Yes,No,1,0,1
160605.5604,550.0,453.98,35.2,No,Yes,0,1,1
612887.7486,1320.0,669.14,47.81,No,Yes,0,1,1
397948.0494,1488.9,734.17,49.2,No,No,0,0,1
147113.2338,894.95,452.22,48.4,No,No,0,0,1
161039.2134,956.98,120.84,40.09,No,Yes,0,1,1
459853.5182,1287.48,517.81,28.34,No,No,0,0,1
180340.2414,550.0,960.96,46.99,No,No,0,0,1
611952.6394,1152.86,897.1,38.81,No,No,0,0,1
196839.3153,583.36,594.34,24.75,No,Yes,0,1,1
676723.7491,1310.08,742.73,60.45,Yes,No,1,0,1
239641.2752,553.63,417.33,12.56,No,Yes,0,1,1
375354.3711,669.93,426.17,31.86,No,Yes,0,1,1
137651.9782,835.59,364.12,13.86,No,No,0,0,1
203760.4846,891.84,731.06,68.74,No,No,0,0,1
152297.6017,700.9,840.32,0.29,Yes,Yes,1,1,1
301642.0436,718.07,138.05,43.1,Yes,No,1,0,1
453631.532,550.0,349.43,2.61,No,Yes,0,1,1
333345.3744,1637.04,554.53,8.96,Yes,No,1,0,1
483241.2513,1529.31,762.56,32.5,No,No,0,0,1
763219.162,2721.32,543.35,16.07,No,Yes,0,1,1
430258.7998,1868.71,974.79,34.01,No,No,0,0,1
274890.2237,1094.63,1085.71,54.08,No,No,0,0,1
681994.9094,1120.64,368.3,75.38,No,No,0,0,1
102050.3585,550.0,435.35,3.77,Yes,No,1,0,1
121786.8176,930.28,2.75,8.77,No,No,0,0,1
631312.376,1811.82,423.66,25.14,No,No,0,0,1
271185.4808,1537.35,659.73,20.39,No,Yes,0,1,1
423815.248,1573.68,603.98,37.57,No,No,0,0,1
261807.1939,1954.21,25.96,54.84,No,No,0,0,1
158162.5983,993.92,215.54,21.52,No,No,0,0,1
131037.3002,550.0,113.08,18.03,Yes,Yes,1,1,1
119066.8326,813.84,1005.25,42.11,No,No,0,0,1
205784.669,1330.24,573.49,37.93,No,No,0,0,1
330437.4705,606.62,547.12,2.16,No,No,0,0,1
202608.9636,1334.82,153.25,45.04,No,Yes,0,1,1
749067.4694,1254.35,414.2,11.58,No,No,0,0,1
280826.7251,774.57,633.56,21.05,Yes,Yes,1,1,1
245099.9209,991.57,568.42,20.61,No,Yes,0,1,1
254894.2626,966.69,583.37,33.42,No,No,0,0,1
837970.4147,1702.79,267.7,54.48,No,No,0,0,1
432711.3006,949.39,252.68,24.21,No,Yes,0,1,1
388014.5042,1774.97,799.75,34.45,No,Yes,0,1,1
503314.3608,1899.3,447.03,22.73,No,No,0,0,1
346232.2238,1578.44,331.71,22.33,No,Yes,0,1,1
524187.1143,878.71,1061.87,38.27,No,Yes,0,1,1
218833.1818,841.37,507.01,20.08,Yes,No,1,0,1
307857.6781,790.32,603.84,14.13,Yes,Yes,1,1,1
221530.8266,1014.76,594.49,32.66,Yes,No,1,0,1
552399.0431,969.98,172.29,20.63,No,No,0,0,1
292393.51,1223.17,100.38,36.79,No,Yes,0,1,1
159467.8898,604.7,358.48,23.05,No,No,0,0,1
578259.3649,1553.28,767.25,18.2,No,No,0,0,1
185347.049,1291.71,197.32,44.88,No,No,0,0,1
244700.5513,562.66,1033.7,31.32,No,No,0,0,1
374107.3985,1883.16,84.5,10.83,No,Yes,0,1,1
256747.0528,1376.19,25.85,18.62,No,No,0,0,1
202442.6815,550.0,139.13,35.28,No,No,0,0,1
177048.5506,550.0,183.94,37.1,Yes,No,1,0,1
358206.1419,1230.8,808.78,31.3,No,No,0,0,1
592175.603,1535.36,331.35,19.7,No,Yes,0,1,1
311510.6121,773.75,890.83,12.94,No,Yes,0,1,1
552899.6883,1554.53,1146.39,36.25,No,No,0,0,1
330587.3834,1792.82,888.46,58.87,No,No,0,0,1
514204.7866,1167.07,284.86,52.42,No,Yes,0,1,1
242606.8395,1010.1,236.34,40.86,Yes,Yes,1,1,1
144004.2554,914.2,306.21,51.44,Yes,No,1,0,1
594488.8324,1379.79,375.08,33.8,No,Yes,0,1,1
148537.9023,550.0,83.41,36.73,Yes,Yes,1,1,1
270705.4256,550.0,449.25,22.78,No,Yes,0,1,1
244045.5199,738.18,515.33,59.06,No,Yes,0,1,1
284914.3038,1267.32,742.84,29.71,No,No,0,0,1
268056.2264,550.0,510.19,17.6,Yes,Yes,1,1,1
397277.2679,813.78,561.36,54.84,No,Yes,0,1,1
176690.5179,550.0,326.79,44.7,Yes,Yes,1,1,1
390128.7501,1708.43,673.86,35.68,No,No,0,0,1
689258.045,2068.36,314.26,54.28,No,Yes,0,1,1
205364.1847,873.82,273.01,23.6,No,Yes,0,1,1
114899.8269,550.0,586.88,30.55,No,No,0,0,1
157357.3693,806.87,429.91,42.53,Yes,Yes,1,1,1
124139.6177,687.49,79.42,18.56,No,No,0,0,1
712252.1894,1080.83,779.97,78.38,No,No,0,0,1
206938.7614,550.0,712.97,47.21,No,Yes,0,1,1
358135.5706,1150.13,112.35,5.1,No,Yes,0,1,1
270755.4029,917.29,369.9,31.68,No,Yes,0,1,1
215742.7482,550.0,210.44,41.76,No,No,0,0,1
214915.6692,1571.91,151.85,17.47,Yes,No,1,0,1
193808.0636,782.26,743.27,47.18,No,No,0,0,1
183923.0472,1161.81,532.59,12.5,No,No,0,0,1
587516.5043,1284.31,274.86,34.3,No,No,0,0,1
449529.6374,1183.0,332.92,40.62,No,No,0,0,1
198478.5025,607.86,577.09,39.02,Yes,Yes,1,1,1
192402.0638,1055.93,629.66,2.53,No,No,0,0,1
402293.4837,1010.63,512.88,44.63,Yes,Yes,1,1,1
